EURUSD,D,20151215,000000,1.0985600,1.1060000,1.0902000,1.0920600,1950620
EURUSD,D,20151216,000000,1.0920300,1.1011700,1.0887000,1.0917100,2178923
EURUSD,D,20151217,000000,1.0917500,1.0918300,1.0800000,1.0817600,1890999
EURUSD,D,20151218,000000,1.0818000,1.0874400,1.0802000,1.0872700,1898677
EURUSD,D,20151219,000000,1.0872800,1.0873300,1.0861800,1.0862900,37948
EURUSD,D,20151220,000000,1.0863500,1.0869000,1.0860600,1.0863000,1425
EURUSD,D,20151221,000000,1.0864800,1.0939200,1.0846000,1.0919900,1553820
EURUSD,D,20151222,000000,1.0920300,1.0984200,1.0900000,1.0950100,1544722
EURUSD,D,20151223,000000,1.0950800,1.0957200,1.0867000,1.0922800,1360582
EURUSD,D,20151224,000000,1.0922300,1.0971000,1.0901700,1.0963300,939458
EURUSD,D,20151225,000000,1.0963200,1.0975000,1.0939000,1.0973000,40474
EURUSD,D,20151226,000000,1.0975000,1.0975000,1.0973000,1.0973000,1281
EURUSD,D,20151227,000000,1.0952000,1.0952000,1.0948000,1.0948000,41
EURUSD,D,20151228,000000,1.0952000,1.0992500,1.0950900,1.0973000,1006503
EURUSD,D,20151229,000000,1.0973300,1.0991800,1.0898000,1.0933900,1186175
EURUSD,D,20151230,000000,1.0934200,1.0943700,1.0899000,1.0930500,1229430
EURUSD,D,20151231,000000,1.0930700,1.0937200,1.0850000,1.0865500,1074895
EURUSD,D,20160101,000000,1.0865500,1.0869500,1.0848000,1.0858400,34724
EURUSD,D,20160102,000000,1.0863000,1.0863600,1.0858400,1.0858400,108
EURUSD,D,20160103,000000,1.0850000,1.0861700,1.0849100,1.0853800,2238
EURUSD,D,20160104,000000,1.0855100,1.0946300,1.0779000,1.0828500,1868632
EURUSD,D,20160105,000000,1.0828700,1.0838800,1.0708000,1.0750400,1693222
EURUSD,D,20160106,000000,1.0750100,1.0799400,1.0713600,1.0787000,1876213
EURUSD,D,20160107,000000,1.0787000,1.0940100,1.0770000,1.0934300,2165088
EURUSD,D,20160108,000000,1.0934600,1.0940000,1.0801300,1.0918000,2160739
